PolygonLayer1_label,Value0
All people in poverty (2023),Children ages 0-17 in poverty (2023),12017,Citrus,3,"25,675","22,128","29,222","5,092","3,725","6,459"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12019,Clay,1,"18,198","14,977","21,419","5,453","3,895","7,011"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12021,Collier,2,"41,998","37,998","45,998","10,001","8,160","11,842"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12023,Columbia,4,"11,715","9,398","14,032","3,428","2,391","4,465"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12027,DeSoto,6,"6,254","4,792","7,716","1,657","1,123","2,191"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12029,Dixie,8,"3,748","2,941","4,555","1,021",733,"1,309"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12031,Duval,1,"146,043","134,857","157,229","41,811","35,553","48,069"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12033,Escambia,2,"43,284","35,588","50,980","14,058","10,576","17,540"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12035,Flagler,2,"11,598","9,360","13,836","3,006","2,064","3,948"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12037,Franklin,8,"1,890","1,430","2,350",505,337,673
All people in poverty (2023),Children ages 0-17 in poverty (2023),12039,Gadsden,2,"9,149","7,556","10,742","2,867","2,028","3,706"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12041,Gilchrist,2,"2,503","1,937","3,069",788,534,"1,042"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12043,Glades,8,"1,879","1,412","2,346",378,258,498
All people in poverty (2023),Children ages 0-17 in poverty (2023),12045,Gulf,8,"2,065","1,563","2,567",555,375,735
All people in poverty (2023),Children ages 0-17 in poverty (2023),12047,Hamilton,8,"2,603","1,972","3,234",883,597,"1,169"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12049,Hardee,6,"4,902","3,770","6,034","1,491","1,019","1,963"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12051,Hendry,4,"9,445","7,904","10,986","2,754","1,983","3,525"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12053,Hernando,1,"25,371","21,194","29,548","6,085","4,373","7,797"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12055,Highlands,3,"19,796","17,049","22,543","4,801","3,667","5,935"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12057,Hillsborough,1,"198,734","184,134","213,334","47,513","39,243","55,783"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12059,Holmes,8,"3,324","2,491","4,157","1,093",739,"1,447"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12061,Indian River,3,"19,049","16,321","21,777","4,266","3,192","5,340"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12063,Jackson,6,"8,618","7,144","10,092","2,426","1,804","3,048"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12065,Jefferson,2,"3,333","2,888","3,778","1,125",980,"1,270"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12067,Lafayette,9,"1,344","1,032","1,656",402,275,529
All people in poverty (2023),Children ages 0-17 in poverty (2023),12069,Lake,1,"44,765","39,517","50,013","10,227","7,364","13,090"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12071,Lee,2,"99,505","90,370","108,640","24,123","20,074","28,172"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12073,Leon,2,"49,251","44,086","54,416","10,078","7,678","12,478"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12075,Levy,2,"8,441","6,981","9,901","2,191","1,515","2,867"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12077,Liberty,8,"1,292",987,"1,597",343,237,449
All people in poverty (2023),Children ages 0-17 in poverty (2023),12079,Madison,8,"3,371","2,586","4,156",930,629,"1,231"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12081,Manatee,2,"45,410","40,489","50,331","9,768","7,476","12,060"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12083,Marion,2,"60,125","54,028","66,222","18,507","15,742","21,272"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12085,Martin,2,"20,806","18,549","23,063","4,338","3,514","5,162"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12086,Miami-Dade,1,"372,520","350,036","395,004","89,687","78,524","100,850"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12087,Monroe,4,"7,992","6,315","9,669","1,753","1,196","2,310"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12089,Nassau,1,"9,524","8,098","10,950","2,518","1,989","3,047"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12091,Okaloosa,2,"21,517","18,108","24,926","6,545","5,006","8,084"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12093,Okeechobee,4,"6,649","5,255","8,043","2,106","1,486","2,726"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12095,Orange,1,"177,726","163,512","191,940","46,398","38,378","54,418"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12097,Osceola,1,"47,450","39,893","55,007","14,481","10,498","18,464"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12099,Palm Beach,1,"163,357","148,066","178,648","41,011","33,637","48,385"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12101,Pasco,1,"65,506","57,561","73,451","15,527","11,697","19,357"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12103,Pinellas,1,"106,728","96,046","117,410","21,886","17,273","26,499"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12105,Polk,2,"103,623","91,735","115,511","31,906","25,636","38,176"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12107,Putnam,4,"15,749","13,223","18,275","4,383","3,238","5,528"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12109,St. Johns,1,"19,245","16,378","22,112","3,952","2,769","5,135"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12111,St. Lucie,2,"38,539","31,906","45,172","8,795","5,698","11,892"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12113,Santa Rosa,2,"15,981","12,636","19,326","3,763","2,425","5,101"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12115,Sarasota,2,"43,818","38,109","49,527","8,569","6,402","10,736"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12117,Seminole,1,"44,094","38,041","50,147","10,299","7,834","12,764"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12119,Sumter,3,"13,827","11,532","16,122","2,686","2,056","3,316"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12121,Suwannee,6,"7,501","5,842","9,160","2,304","1,564","3,044"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12123,Taylor,6,"3,934","3,091","4,777","1,129",766,"1,492"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12125,Union,8,"2,251","1,739","2,763",691,487,895
All people in poverty (2023),Children ages 0-17 in poverty (2023),12127,Volusia,2,"68,507","61,309","75,705","19,366","16,099","22,633"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12129,Wakulla,2,"3,501","2,654","4,348","1,059",721,"1,397"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12131,Walton,2,"9,126","7,649","10,603","2,437","1,746","3,128"
All people in poverty (2023),Children ages 0-17 in poverty (2023),12133,Washington,3,"3,946","3,056","4,836","1,252",871,"1,633"

Textbox98,Textbox99,state_National,total_est_pct2,total_est_pct_Bmin2,total_est_pct_Bmax2,under18_pct2,under18_pct_Bmin2,under18_pct_Bmax2
All people in poverty (2023),Children ages 0-17 in poverty (2023),Alabama,15.7,15.3,16.1,21.3,20.5,22.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),Alaska,10.5,9.9,11.1,12.5,11.4,13.6
All people in poverty (2023),Children ages 0-17 in poverty (2023),Arizona,12.6,12.3,12.9,15.8,15.1,16.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),Arkansas,15.4,15.0,15.8,20.2,19.1,21.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),California,12.0,11.9,12.1,15.0,14.6,15.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Colorado,9.4,9.1,9.7,10.9,10.1,11.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),Connecticut,10.2,9.8,10.6,13.0,12.1,13.9
All people in poverty (2023),Children ages 0-17 in poverty (2023),Delaware,10.8,10.3,11.3,15.4,14.1,16.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),District of Columbia,15.2,14.1,16.3,20.7,17.4,24.0
All people in poverty (2023),Children ages 0-17 in poverty (2023),Florida,12.4,12.2,12.6,16.0,15.4,16.6
All people in poverty (2023),Children ages 0-17 in poverty (2023),Georgia,13.7,13.4,14.0,18.8,18.1,19.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),Hawaii,10.2,9.7,10.7,11.8,10.7,12.9
All people in poverty (2023),Children ages 0-17 in poverty (2023),Idaho,10.1,9.7,10.5,11.3,10.3,12.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),Illinois,11.6,11.4,11.8,14.7,14.1,15.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),Indiana,12.2,11.9,12.5,15.1,14.4,15.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),Iowa,11.1,10.8,11.4,13.0,12.2,13.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),Kansas,11.2,10.8,11.6,13.1,12.3,13.9
